Sucursal,Nuevo_Sistema,Cajero,ID_Transaccion,Transaccion,Tiempo_Servicio_seg,Satisfaccion,Monto
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,1184.6
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Regular,2195.52
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2171.42
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Regular,2637.02
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Bueno,2039.31
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Regular,2147.69
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,653.36
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,1702.29
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Regular,850.86
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Bueno,1001.39
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2196.48
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2020.94
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2088.23
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Regular,1585.52
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,1640.4
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Bueno,3321.53
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2515.52
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2438.84
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,413.76
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Bueno,2112.33
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Bueno,4281.87
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,1316.36
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Bueno,1374.99
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,1594.02
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,1877.74
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2538.76
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Regular,1567.35
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2356.36
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2095.73
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Bueno,6229.91
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2013.51
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Bueno,2099.02
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2053.99
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Regular,965.62
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2097.91
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Bueno,3268.63
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2304.04
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2217.32
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Bueno,1274.01
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Bueno,1939.19
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Bueno,1528.06
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Regular,1361.99
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2059.8
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Bueno,2336.13
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),39,Muy Bueno,2061.8
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Bueno,1312.65
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,2836.13
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Bueno,1084.84
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Bueno,738.38
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Bueno,355.07
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Regular,1154.78
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Bueno,1690.61
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,3005.83
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Bueno,2641.65
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,2663.44
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,1975.34
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,782.63
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,1580.47
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,2116.03
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,2493.27
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Malo,2105.98
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,3617.54
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,2543.54
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Bueno,2351.01
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Regular,3535.33
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,1615.47
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,2070.64
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Regular,2385.08
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Regular,1787.21
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Malo,456.76
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Bueno,2008.33
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,1875.05
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Bueno,2229.86
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,2786.43
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,745.01
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Malo,1265.28
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,3018.65
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Bueno,2618.07
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),40,Bueno,1674.25
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,1307.46
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Regular,2660.33
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,2251.77
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,1770.16
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,579.6
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Regular,2100.09
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,2411.77
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Regular,3056.61
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Regular,2856.99
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Regular,1490.4
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Bueno,2757.05
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,1455.59
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,1075.96
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Regular,2515.11
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,2265.51
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Bueno,3274.36
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Malo,1372.21
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Malo,1340.59
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,2574.13
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Bueno,1549.9
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,858.92
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Malo,882.88
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Bueno,3349.55
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,1324.55
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Bueno,3086.14
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,1683.37
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,3326.68
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Regular,1786.85
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Bueno,2116.81
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),41,Muy Bueno,3057.53
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Malo,2480.11
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Bueno,866.48
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Bueno,2225.01
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Regular,3646.87
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Bueno,2221.29
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Bueno,1602.22
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Bueno,1051.14
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Muy Bueno,2363.59
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Regular,1164.42
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Muy Bueno,2638.75
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Muy Malo,4447.43
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Muy Malo,231.58
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Regular,688.66
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Malo,596.79
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Muy Bueno,2223.02
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Muy Bueno,541.09
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Muy Bueno,2263.24
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Bueno,2882.53
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Muy Malo,1788.76
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Regular,1539.79
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Bueno,735.51
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),42,Muy Malo,1718.84
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Muy Bueno,2281.05
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Bueno,2036.04
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Muy Bueno,447.01
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Regular,3172.69
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Regular,706.74
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Bueno,2630.17
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Muy Malo,2339.98
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Malo,2239.31
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Muy Bueno,2740.18
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Bueno,2373.15
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Malo,1999.01
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Muy Malo,981.23
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Bueno,2680.08
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Muy Bueno,3444.39
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Muy Malo,2557.78
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Bueno,2469.66
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Muy Bueno,1643.13
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Muy Bueno,1949.17
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Malo,2257.63
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Muy Bueno,1544.51
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Bueno,2327.22
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Bueno,2351.93
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Muy Malo,2273.72
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),43,Muy Bueno,2029.99
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Muy Bueno,2507.39
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Muy Bueno,3011.73
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Regular,3010.64
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Bueno,2805.4
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Malo,2745.84
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Muy Malo,782.66
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Muy Malo,2034.86
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Muy Bueno,2798.99
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Malo,2152.29
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Muy Bueno,501.08
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Muy Bueno,1654.42
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Regular,2147.5
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Regular,2026.58
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Muy Bueno,2038.77
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Bueno,1878.01
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Malo,2761.28
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Bueno,2441.55
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),44,Bueno,2395.08
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Malo,1445.19
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Bueno,2241.11
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Bueno,2068.33
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Muy Bueno,1281.7
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Muy Bueno,2879.27
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Malo,2434.79
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Malo,768.52
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Muy Malo,4028.76
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Muy Malo,2074.64
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Muy Bueno,2781.51
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Muy Bueno,2543.68
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Muy Malo,2396.78
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Bueno,2029.49
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Bueno,1598.95
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Bueno,2075.77
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Malo,1892.52
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Bueno,2357.44
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Bueno,2045.36
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Malo,2183.39
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Bueno,3183.26
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Muy Bueno,2668.24
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),45,Malo,2116.78
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),46,Bueno,2310.97
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),46,Muy Malo,1666.67
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),46,Bueno,2478
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),46,Bueno,1141.73
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),46,Muy Bueno,2513.53
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),47,Regular,2169.71
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),47,Bueno,3298.03
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),47,Malo,2160.37
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),47,Muy Bueno,2363
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),47,Bueno,2810.16
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),47,Muy Bueno,2066.29
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),47,Muy Bueno,1361.5
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),47,Malo,2066.89
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),47,Bueno,2176.19
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),47,Muy Malo,2899.66
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),48,Malo,2249.3
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),48,Bueno,2251.23
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,760.56
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),48,Regular,3397.89
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),48,Regular,2052.11
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,2600.4
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,1147.97
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,3213.78
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,1324.17
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),49,Muy Malo,2608
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),49,Malo,1937.35
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),49,Muy Malo,1896.52
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),49,Muy Bueno,3926.63
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),49,Regular,2058.09
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),49,Malo,547.89
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),49,Bueno,1245.37
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),49,Muy Malo,878.47
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),50,Regular,3796.16
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),50,Muy Bueno,2250.4
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),50,Regular,2114.8
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),50,Muy Bueno,2193.03
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),51,Malo,1564.94
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,2652.46
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,3125.51
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,1510.93
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),51,Bueno,1247.48
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),51,Regular,620.54
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),51,Muy Malo,2830.29
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),52,Bueno,382.7
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),52,Bueno,2442.25
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),52,Regular,225.02
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),52,Regular,2101.89
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),53,Bueno,1380.86
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),54,Malo,572.3
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),54,Bueno,2540.13
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),54,Regular,1823.49
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),54,Bueno,2899.98
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),54,Muy Bueno,1284.44
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),55,Muy Malo,1874.51
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),55,Muy Malo,1731.27
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),56,Muy Bueno,3232.26
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),56,Regular,2017.01
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),56,Regular,2292.83
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),56,Bueno,3428.17
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),57,Bueno,2536.06
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),57,Muy Malo,1063.77
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),57,Malo,2806.84
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),57,Regular,2299.02
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),58,Malo,1567.03
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),58,Malo,3306.33
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),58,Muy Bueno,486.95
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),59,Muy Bueno,3632.04
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),59,Regular,2344.44
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),59,Bueno,2152.57
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),60,Bueno,881.38
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),60,Bueno,1485.28
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),62,Muy Bueno,1694.81
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),63,Bueno,1437.28
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),64,Bueno,699.79
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),64,Muy Malo,1477.2
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),66,Muy Bueno,2679.63
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),73,Muy Malo,3117.81
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),73,Regular,1879.96
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),78,Malo,1403.7
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),83,Muy Bueno,3899.57
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),92,Malo,1149.52
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),105,Malo,2502.81
Paseo Shopping Manta,Si,3983,10,Cobrar cheque (Cta del Bco),110,Malo,1038.33
Paseo Shopping Manta,Si,4837,2,Cobro/Pago (Cta externa),42,Muy Bueno,2384.84
